Status,Species name (Current accepted),"Authority, Year",Common Name,Species  (Previous names),Fauna,Kingdom,Phylum,Class,Order,Family,Genus,Species,Native_biogeog,Native_geog,Species name (First published),Reference (First published),Specific Page No. (First published),Date: yyyy (First published),Latitude (First published),Longitude (First published),Location (First published),Species name (First sighting),Reference (First sighting),Date: dd/mm/yyyy (First sighting),Year (First sighting),Latitude (First sighting),Longitude (First sighting),Location (First sighting),Introduction pathway,Introduction_mode,Introduction_all,"Introduction pathway 
Reference","Extinction 
(Y/N)",Year (Extinction),Extinction Reference,"Active removal
(Y/N)","Active removal 
Reference","References: Subsequent records (Surname, journal short form, vol(issue) (year) page)",Additional Remarks
Naturalised,Rattus rattus,"Linnaeus, 1758","Black Rat, House Rat, Roof Rat","Mus alexandrinorattus, Mus alexandrinus, Mus alexandrinus, Mus arboreus, Hapalotis arboricola, Mus asiaticus, Mus atratus, Mus atridorsum, Mus ceylonus, Epimys chionogaster, Mus crassipes, Rattus domesticus, Mus erythronotus, Mus flavescens, Mus flaviventris, Musculus frugivorus, Mus galapagoensis, Mus griseocaeruleus, Mus infralineatus, Mus insularis, Mus jujensis, Mus kandianus, Mus kandiyanus, Epimys kelaarti, Mus kijabius, Mus latipes, Mus leucogaster, Mus muansae, Mus nemoralis, Mus novaezelandiae, Mus picteti, Mus rufescens, Mus samharensis, Myoxus siculae, Mus subcaeruleus, Mus sylvestris, Mus tectorum, Mus tetragonurus, Mus tompsoni, Mus variabilis, Rattus domesticus albus, Rattus domesticus ater, Mus rattus ater, Mus rattus brookei, Rattus rattus chionogaster, Mus tectorum fuliginosus, Rattus domesticus fulvaster, Rattus domesticus fuscus, Rattus rattus girensis, Mus rattus intermedius, Mus rattus jurassicus, Rattus norvegicus longicaudus, Rattus rattus narbadae, Rattus rattus nericola, Rattus rattus ruthenus, Rattus rattus sueirensis, Rattus domesticus varius, Rattus rattus wroughtoni, Rattus rattus diardii, Rattus rattus jalorensis; Rattus tanezumi ",Terrestrial,Animalia,Chordata ,Mammalia,Rodentia,Muridae ,Rattus,rattus,Origin unknown,Origin unknown,Rattus rattus diardii,"Chasen, F. N. (1925). 1925. Mammals of Singapore Island. The Singapore Naturalist, 5: 77–80",,1925,,,Singapore,Rattus rattus diardii,"Corlett, R. T. (1992). The Ecological Transformation of Singapore, 1819-1990. Journal of Biogeography, 19(4): 411–420",1800s,1819, , ,Singapore,"Human-mediated transport: Stowaway in military equipment and cargo, movement of cargo, sea freight and aircraft cargo",,,"Corlett, R. T. (1992). The Ecological Transformation of Singapore, 1819-1990. Journal of Biogeography, 19(4): 411–421",N,,,Y,"Wood, B. J. & Chan, K. L. (1974). Preliminary Studies on Urban Rat Populations in Singapore and their Control. PANS, 20(3): 283–293","Chasen, (as Rattus rattus diardi) Bull. Raffles Mus., 8 (1933) 16–17; Gilmour, (as Mus rattus) Malayan Medical Journal, 9(4) (1934) ; Chasen, Bull. Raffles Mus., 8 (1940) ; Harrison, Malayan Nature Journal 3(3) (1948) ; Harrison, (as Rattus rattus diardii) Proc. Zool. Soc. Lond., 128(1) (1955) 3; Lawley, Trans. R. Soc. Trop., 51(1) (1957) 56–61; Searle & Dahliwal, 9th Pacific Science Congress, (1957) ; Harrison, (as Rattus rattus diardii) J. Mammal., 39(2) (1958) 205; Dowling & Webb, (as Rattus diardii) Journal of the Royal Army Medical Corps, (1959) 35; Hill, Bull. Raffles Mus., (1960) ; Schacher & Cheong, (as Rattus rattus diardii) MALAYA, 29 (1960) 209–210; Dahliwal, (as Rattus rattus diardii) Journal of Mammalogy, 42(3) (1961) 349–358; Dahliwal, (as Rattus rattus diardii) Bull. Raffles Mus., 32 (1963) 31–44; Harrison, An introduction to mammals of Singapore and Malaya (1966) ; Medway, The wild mammals of Malaya and offshore islands including Singapore (1969) ; Wood & Chan, (as Rattus rattus diardii) PANS, 20(3) (1974) 283; Medway, The wild mammals of Malaya (Peninsular Malaysia) and Singapore (1978) ; Corlett, (as Rattus rattus diardii) Journal of Biogeography, 19(4) (1992) 416–417; Teo & Rajathurai, Gard. Bull. Singapore, 49 (1997) ; Paperna et al, Ecological Research, 19(5) (2004) 475–483; Paperna, Parasite, 13 (2006) 83–84; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 140; Johansson et al, Virology Journal, 7(15) (2010) 1–9; Peh, Biodivers. Conserv., 19 (2010) 1087; Chua, (as Rattus tanezumi) NiS, 4 (2011) 284; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 140; Yong & Eamsobhana, (as Rattus rattus and Rattus tanezumi) Raffles Bull. Zool., 29 (2013) 112; Pimsai et al, (as Rattus tanezumi) Bonn Zool. Bull., 63(1) (2014) 110; Lim et al, (as Rattus tanezumi) NiS, 9 (2016) 192, 194; Mendenhall et al, (as Rattus tanezumi) Zoonoses Public Health, 65 (2018) 361–366; Neves et al, (as Rattus tanezumi) Zoonoses Public Health, 65 (2018) e207–e215; Teo & Thomas, (as Rattus tanezumi) Gard. Bull. Singapore, 71(1) (2019) 173; Kwak et al, (as Rattus tanezumi) Ticks and Tick-borne Diseases, 12(1) (2021) 2; Neves et al, (as Rattus tanezumi) One Health, 12 (2021) 1–2; Chua et al, (as Rattus spp.) Scientific Reports, 12 (2022) 4553; Griffiths et al, Scientific Reports, 12 (2022) 2692; Oh et al, Infection Ecology & Epidemiology, 12(1) (2022) 2016560 ",
Naturalised,Callosciurus finlaysonii,"Horsfield, 1823","Finlayson's Squirrel, Variable Squirrel","Callosciurus finlaysonii albivexilli, Callosciurus finlaysonii annellatus, Callosciurus finlaysonii bocourti, Callosciurus finlaysonii boonsongi, Callosciurus finlaysonii cinnamomeus, Callosciurus finlaysonii ferrugineus, Callosciurus finlaysonii finlaysonii, Callosciurus finlaysonii folletti, Callosciurus finlaysonii frandseni, Callosciurus finlaysonii germaini, Callosciurus finlaysonii harmandi, Callosciurus finlaysonii menamicus, Callosciurus finlaysonii nox, Callosciurus finlaysonii sinistralis, Callosciurus finlaysonii trotteri, Callosciurus finlaysonii williamsoni",Terrestrial,Animalia,Chordata,Mammalia ,Rodentia,Sciuridae,Callosciurus,finlaysonii,Indomalayan,Southeast Asia,Callosciurus finlaysonii,"Baker, N. & Lim, K. K. P. (2008). Wild Animals of Singapore. A Photographic Guide to Mammals, Reptiles, Amphibians and Freshwater Fishes. First edition. Draco Publishing and Distribution Pte. Ltd. and Nature Society (Singapore). 180 pp.",137,2008,1.3164000,103.8829000,Aljunied,Callosciurus finlaysonii,"Bertolino, S., & Lurz, P. W. W. (2013). Callosciurus squirrels: worldwide introductions, ecological impacts and recommendations to prevent the establishment of new invasive populations. Mammal Review, 43(1), 22–33. https://doi.org/10.1111/j.1365-2907.2011.00204.x",1970,1970, , ,Singapore,Likely through the pet trade,,Pet trade,"Bertolino, S., & Lurz, P. W. W. (2013). Callosciurus squirrels: worldwide introductions, ecological impacts and recommendations to prevent the establishment of new invasive populations. Mammal Review, 43(1), 22-33. https://doi.org/10.1111/j.1365-2907.2011.00204.x",N,,,N,,"Yeo & Chia, COSMOS, 6(1) (2010) 35; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 137; Bertolino & Lurz, Mammal Review, 43(1) (2013) 22, 24, 26",
Naturalised,Hydroides sanctaecrucis,"Krøyer in Mörch, 1863",,"Eupomatus sanctaecrucis, Hydroides (Eucarphus) sanctaecrucis, Hydroides (Eupomatus) dianthoides, Hydroides dianthoides, Hydroides sanctaecrusis, Vermilia sanctaecrucis
",Marine,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides,sanctaecrucis,Multiple,Carribean | Floridian | Guianan | Brazil | Panama | Carolina | Colombia,Hydroides sanctaecrucis,"Lewis, J. A., Watson, C., & ten Hove, H. A. (2006). Establishment of the Caribbean serpulid tubeworm Hydroides sanctaecrucis Krøyer [in] Mörch, 1863, in northern Australia. Biological Invasions, 8(4), 665-671. https://doi.org/10.1007/s10530-005-2062-7",668,2006,1.3984000,103.9072000,Punggol,Hydroides sanctaecrucis,"Lewis, J. A., Watson, C., & ten Hove, H. A. (2006). Establishment of the Caribbean serpulid tubeworm Hydroides sanctaecrucis Krøyer [in] Mörch, 1863, in northern Australia. Biological Invasions, 8(4), 665–671. https://doi.org/10.1007/s10530-005-2062-7",25/5/2002,2002,1.3984000,103.9072000,Punggol,Transported via fouling on hulls of trans-oceanic vessels,,Transport,"Lewis, J. A., Watson, C., & ten Hove, H. A. (2006). Establishment of the Caribbean serpulid tubeworm Hydroides sanctaecrucis Krøyer [in] Mörch, 1863, in northern Australia. Biological Invasions, 8(4), 665-671. https://doi.org/10.1007/s10530-005-2062-7",N,,,N,,"Yeo et al, In the Wrong Place - Alien Marine Crustaceans: Distribution, Biology and Impacts. Invading Nature - Springer Series in Invasion Ecology, 6 (2011) 406; Jaafar et al, Raffles Bull. Zool., 25 (2012) 81, 83",
Naturalised,Enhydris enhydris,"Schneider, 1799","Rainbow Water Snake, Rainbow Mud Snake","Hydrus enhydris, Homalopsis enhydris, Hypsirhina enhydris, Coluber pythonissa, Homalopsis aer, Coluber aer, Hypsirhina aer, Hypsirhina furcata, Hypsirhina bilineata",Freshwater,Animalia,Chordata,Reptilia,Squamata,Homalopsidae,Enhydris ,enhydris,Indomalayan,Southeast Asia,Hypsirhina enhydris,"Boulenger, G. A. (1912). A vertebrate fauna of the Malay Peninsula from the Isthmus of Kra to Singapore including the adjacent islands: Reptilia and Batrachia. Taylor and Francis. https://www.biodiversitylibrary.org/item/42038 ",160,1912,,,Singapore,Hypsirhina enhydris,"Boulenger, G. A. (1912). A vertebrate fauna of the Malay Peninsula from the Isthmus of Kra to Singapore including the adjacent islands: Reptilia and Batrachia. Taylor and Francis. https://www.biodiversitylibrary.org/item/42038 ",1912,1912, , ,Singapore,"Likely have been purchased from trades and imported from neighbouring areas. Could have been accidentally introduced with ornamental marsh plants, concealed among the root mats.",,,"Lim, K. K. P., & D'Rozario, V. (2009). The Rainbow Mud Snake, Enhydris Enhydris (Schneider) [Reptilia: Squamata: Homalopsidae] in Singapore. Nature in Singapore, 2, 9-12. ",N,,,N,,"de Rooij, (as Hypsirhina enhydris) The Reptiles of the Indo-Australian Archipelago. II. Ophidia. E. J. Brill, Leiden. xiv + 334 pp (1917) 181–182; Sworder, The Singapore Naturalist, 2 (1923) 66; Gyi, University of Kansas Publications, Museum of Natural History, 20(2) (1970) 92; Grandison, Ann. Naturhistor. Mus. Wien, 81 (1978) 19; Tweedie, The Snakes of Malaya. 3rd Edition. (1983) 99; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 169; Lim & Rozario, NiS, 2 (2009) 9–12; Baker & Thomas, Singapore Biodiversity Records, 2013 (2013) 47; Kwan & Pascoe, Singapore Biodiversity Records, 2015 (2015) 102–103; Serin & Subaraj, Singapore Biodiversity Records, 2018 (2018) 35; Figueroa et al, NiS, 15 (2022) e2022005","In the first record, referred to as Hypsirhina enhydris https://www.biodiversitylibrary.org/item/42038#page/176/mode/1up
Biome: Both freshwater and terrestrial"
Naturalised,Anolis sagrei,"Duméril & Bibron, 1837","Brown Anole, Cuban Brown Anole, De la Sagra's Anole",Norops sagrei ,Terrestrial,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,sagrei,Neotropic,Central America,Norops sagrei,"Tan, H. H., & Lim, K. K. P. (2012). Recent introduction of the brown anole Norops sagrei (Reptilia: Squamata: Dactyloidae) to Singapore. Nature in Singapore, 5, 359-362.",359–362,2012,1.2816000,103.8636000,"Gardens by the Bay, the gardens of Marina Bay South",Norops sagrei,"Tan, H. H., & Lim, K. K. P. (2012). Recent introduction of the brown anole Norops sagrei (Reptilia: Squamata: Dactyloidae) to Singapore. Nature in Singapore, 5, 359–362.",18/10/2012,2012,1.2816000,103.8636000,"Gardens by the Bay, the gardens of Marina Bay South",Imported via ornamental plant trade ,,Horticultural trade,"Tan, H. H., & Lim, K. K. P. (2012). Recent introduction of the brown anole Norops sagrei (Reptilia: Squamata: Dactyloidae) to Singapore. Nature in Singapore, 5, 359-362.",N,,,N,,"Woo & Wee, Singapore Biodiversity Records, 2015 (2015) 61; Tan & Zhou, Singapore Biodiversity Records, 2016 (2016) 171–172; Tan et al, Singapore Biodiversity Records, 2017 (2017) 48; Tay, Singapore Biodiversity Records, 2019 (2019) 82; Lim, NiS, 15 (2022) e2022047",
Naturalised,Calotes versicolor,"Daudin, 1802","Changeable Lizard, Eastern Garden Lizard",,Terrestrial,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes ,versicolor,Indomalayan,South Asia | Southeast Asia,Calotes versicolor,"Lim, K.K.P. & Chou, L.M. (1990). The herpetofauna of Singapore. Essays in Zoology, National University of Singapore, 49-59.",,1990,,,Singapore,Calotes versicolor,"Chou, L. M. (1994). Calotes versicolor (Indian tree lizard). Singapore: Kent Ridge. Herpetological Review, 25(2): 75–76",13/5/1988,1988,1.2966000,103.7764000,Singapore,"Likely introduced as a stowaway, possible among agricultural or horticultural products",,,"Matyot, P. (2004). The establishment of the  crested tree lizard, Calotes versicolor (DAUDIN, 1802) (Squamata: Agamidae), in Seychelles. Phelsuma, 12: 35–47.",N,,,N,,"Lim & Lim, A guide to the amphibians and reptiles of Singapore. Singapore Science Centre, Singapore (1992) ; Diong, Herpetological Review, 25(1) (1994) 25–26, Chou, Herpetol. Rev, 25 (2) (1994) 75–76; Diong et al, Nature Malaysiana ,19(2) (1994) ; Saum et al, Acta Protozoologica, 36(2) (1997) ; Diong & Ho, Raffles Bull. Zool., 49(2) (2001) 197–198; Ji et al, J. Herpetol., 36(1) (2002) 1; Ji et al, J. Exp. Zool., 292 (2002) 650; Matyot, Phelsuma, 12 (2004) 37–42; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 75; Wee et al, BirdingASIA, 9 (2008) 73–74; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 75; Bursey et al, J. Parasitol., 98(1) (2012) 149; Tan & Lim, NiS, 5 (2012) 360–362; McCleary & Ichtiarani, Herpetology Notes, 8 (2015) 303–304; Cai & Wu, Singapore Biodiversity Records, 2020 (2020) 147; Allain & Goodman, IRCF Reptiles & Amphibians, 26(3) 216–217; Ginal et al, Front. Biogeogr., 14(3) (2022) 3, 10, 13","Coordinates do not correspond to actual physical location (1°09'N, 103°38'E; 1°29'N, 104°06'E)"
Naturalised,Pareas margaritophorus,"Jan, 1866","Mountain Slug Snake, White-spotted Slug Snake",,Terrestrial,Animalia,Chordata,Reptilia,Squamata,Pareidae,Pareas,margaritophorus,Indomalayan,South Asia | Southeast Asia,Pareas margaritophorus,"Lee, B. & Koh, P. K. (2005). Pareas Margaritophorus (White-spotted Slug Snake). Singapore: Khatib Bongsu. Herpetological Review, 36 (3): 340. ",340,2005,1.4291000,103.8431000,Khatib Bongsu,Pareas margaritophorus,"Baker, N. & Lim, K. K. P. (2008). Wild Animals of Singapore. A Photographic Guide to Mammals, Reptiles, Amphibians and Freshwater Fishes. First edition. Draco Publishing and Distribution Pte. Ltd. and Nature Society (Singapore). 180 pp.",2000,2000, , ,Singapore,"Likely introduced as a stowaway, possible among agricultural or hortibultural products",,,"Siow, H., & Figueroa, A. (2020). White-spotted slug snakes at Singapore Botanic Gardens and East Coast Park. Singapore Biodiversity Records, 2020, 54-55. ",N,,,N,,"Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 112; Tan & Lim, Singapore Biodiversity Records, 2013 (2013) 8; Chew & Choong, Singapore Biodiversity Records, 2017 (2017) 105; Iesa, Singapore Biodiversity Records, 2018 (2018) 41; Nguyen et al, Herpetological Review, 51(3) (2020) 547; Siow & Figueroa, Singapore Biodiversity Records, 2020 (2020) 54–55 ",
Naturalised,Xenochrophis vittatus,"Linnaeus, 1758","Striped Keelback, Banded Keelback","Coluber vittatus, Natrix vittata, Natrix vittatus, Tropidonotus vittatus, Fowlea vittata, Xenochrophis vittata, Xenochrophis vittatus, Ceratophallus vittatus",Terrestrial,Animalia,Chordata,Reptilia,Squamata,Colubridae,Xenochrophis,vittatus,Indomalayan,Southeast Asia,Xenochrophis vittatus,"Lim, F. L. K. & Lim, K. K. P. (1988). A possible addition to the checklist of Singapore snakes: the striped keelback (Xenochrophis vittatus). The Pangolin, 1 (4): 85–87.",85–86,1988,1.3206000,103.7485000,Pandan Gardens,Xenochrophis vittatus,"Lim, F. L. K. & Lim, K. K. P. (1988). A possible addition to the checklist of Singapore snakes: the striped keelback (Xenochrophis vittatus). The Pangolin, 1 (4): 85–87.",Jul-82,1982,1.3206000,103.7485000,Pandan Gardens,Stowaway ,,Transport,"Lim, F. L. K. & Lim, K. K. P. (1988). A possible addition to the checklist of Singapore snakes: the striped keelback (Xenochrophis vittatus). The Pangolin, 1 (4): 85.",N,,,N,,"Lim & Lim, The Pangolin, 2(1) (1989) 3; Lim, The Pangolin, 4(1) (1991) 3; Lim & Subaraj, The Pangolin, 7(1–4) (1994) 6; Baker & Lim, Wild Animals of Singapore 1st Edition (2008) 114; Baker & Lim, Wild Animals of Singapore 2nd Edition (2012) 114; Fung & Chan, Singapore Biodiversity Records, 2014 (2014) 108; Chan, Singapore Biodiversity Records, 2015 (2015) 55; Morgany, Singapore Biodiversity Records, 2018 (2018) 119; Figueroa & Fantuzzi, Singapore Biodiversity Records, 2020 (2020) 87–88",
Naturalised,Boiga irregularis,"Bechstein, 1802","Brown Tree Snake, Brown Cat Snake",Coluber irregularis ,Terrestrial,Animalia,Chordata,Reptilia ,Squamata ,Colubridae,Boiga ,irregularis,Multiple,Australia | Papua New Guinea | Indonesia,Boiga irregularis,"Rödder, D., & Lötters, S. (2010). Potential Distribution of the Alien Invasive Brown Tree Snake, Boiga irregularis (Reptilia: Colubridae). Pacific Science, 64(1), 11-22. https://doi.org/10.2984/64.1.011 ",12,2010,,,Singapore,Boiga irregularis,"Rödder, D., & Lötters, S. (2010). Potential Distribution of the Alien Invasive Brown Tree Snake, Boiga irregularis (Reptilia: Colubridae). Pacific Science, 64(1), 11-22. https://doi.org/10.2984/64.1.011 ",2010,2010, , ,Singapore,"Human-mediated transport: Stowaway in military equipment and cargo, movement of cargo, sea freight and aircraft cargo",,,"Rödder, D., & Lötters, S. (2010). Potential Distribution of the Alien Invasive Brown Tree Snake, Boiga irregularis (Reptilia: Colubridae). Pacific Science, 64(1), 11-22. https://doi.org/10.2984/64.1.011 ",N,,,N,,NA,
Naturalised,Chrysopelea ornata,"Shaw, 1802","Ornate Gliding Snake, Golden Flying Snake",Coluber ornatus ,Terrestrial,Animalia,Chordata,Reptilia ,Squamata,Colubridae,Chrysopelea,ornata,Indomalayan,South Asia | Southeast Asia,Chrysopelea ornata,"Thomas, N., & Boopal, A. (2014). Golden gliding snake at Shenton Way. Singapore Biodiversity Records, 2014, 51. ",51,2014,1.2762818,103.8481684,Shenton Way construction site ,Chrysopelea ornata,"Thomas, N., & Boopal, A. (2014). Golden gliding snake at Shenton Way. Singapore Biodiversity Records, 2014, 51. ",14/5/2013,2013,1.2762818,103.8481684,Shenton Way construction site ,Pet or Ornamental Plant Trade,,,"Goh, E., & Pek, J. (2022). Biodiversity Record: Golden gliding snake at Ang Mo Kio. Nature in Singapore, 15, e2022037. https://doi.org/10.26107/NIS-2022-0037 ",N,,,N,,"Maury, Singapore Biodiversity Records, 2015 (2015) 76; Law & Chin, Singapore Biodiversity Records, 2017 (2017) 14; Chua, NiS, 14 (2021) e2021120; Goh & Pek, NiS, 15 (2022) e2022037",
Naturalised,Ozolaimus megatyphlon,"Rudolphi, 1819",,,Terrestrial,Animalia,Nematoda,Secernentea,Oxyurida,Pharyngodonidae,Ozolaimus ,megatyphlon,Origin unknown,Origin unknown,Ozolaimus megatyphlon,"Kwak, M., Lee, L., Okumura, C., & Hsu, C.-D. (2019). First Report of Co-invasion by the Reptile Nematode Ozolaimus megatyphlon (Nematoda: Pharyngodonidae) with Invasive Green Iguanas (Iguana iguana) in the Asia–Pacific. Acta Parasitologica, 65. https://doi.org/10.2478/s11686-019-00144-7",264–270,2018,1.3329000,103.7436000,Jurong East,Ozolaimus megatyphlon,"Kwak, M., Lee, L., Okumura, C., & Hsu, C.-D. (2019). First Report of Co-invasion by the Reptile Nematode Ozolaimus megatyphlon (Nematoda: Pharyngodonidae) with Invasive Green Iguanas (Iguana iguana) in the Asia–Pacific. Acta Parasitologica, 65. https://doi.org/10.2478/s11686-019-00144-7 ",22/3/2018,2018,1.3329000,103.7436000,Jurong East,From Imported pet and display iguanas ,,,"Kwak, M., Lee, L., Okumura, C., & Hsu, C.-D. (2019). First Report of Co-invasion by the Reptile Nematode Ozolaimus megatyphlon (Nematoda: Pharyngodonidae) with Invasive Green Iguanas (Iguana iguana) in the Asia–Pacific. Acta Parasitologica, 65. https://doi.org/10.2478/s11686-019-00144-7 ",N,,,N,,NA,
